ID,Date,Location,Police District,Police Station,Police,News,Journalists' Notes,Task Force Detainees of the Philippines,RiseUp for Life and Rights,Balay Rehabilitation Center,CCT-DRK Research,Redemptorist Social Mission,Funeral Parlor,Bishop of Caloocan,Philippine Human Rights Information Center,Commission on Human Rights,Assailant
905,Jul-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
3,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
4,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,Police
5,Aug-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,1.0,0.0,0.0,1.0,,0.0,Police
9,Oct-2016,Caloocan,NPD,PS-1,1,0,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,Police
10,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Police
11,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,,Police
14,Nov-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
15,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Police
16,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,1.0,0.0,0.0,0.0,,,Police
19,Oct-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Police
22,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,Police
25,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
26,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
31,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
32,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,,,1.0,1.0,0.0,,1.0,,,Police
34,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
35,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
37,Sep-2016,Caloocan,NPD,PS-1,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
38,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
40,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
41,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
42,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
44,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,Police
45,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,,,0.0,,,Police
46,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Police
47,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
50,Aug-2016,Caloocan,NPD,PS-1,1,1,,,,1.0,1.0,0.0,0.0,0.0,,0.0,Police
53,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
54,Nov-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
55,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Police
57,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
58,Sep-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Police
59,May-2017,Caloocan,NPD,PS-1,0,1,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
67,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
69,Nov-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
71,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Police
73,Jun-2017,Caloocan,NPD,PS-1,1,0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
75,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
79,Aug-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,1.0,0.0,0.0,0.0,,0.0,Police
81,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,1.0,0.0,0.0,0.0,,,Police
82,Aug-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,1.0,1.0,0.0,,0.0,Police
86,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
87,Nov-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
90,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,Police
92,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
93,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
97,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
98,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
99,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,,,,0.0,,,Police
100,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,,Police
101,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
102,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,Police
103,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
106,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
107,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
112,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,1.0,0.0,0.0,0.0,,,Police
113,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
115,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
119,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
120,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
121,Oct-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
124,Jun-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
126,Jun-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
132,Jun-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
133,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,,Police
136,Nov-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Police
137,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
140,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
143,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
145,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Police
146,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
147,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,1.0,1.0,0.0,0.0,0.0,,,Police
148,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
152,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,1.0,,,0.0,,,Police
154,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Police
156,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
157,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
163,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,1.0,,,,1.0,,,Police
164,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,1.0,,,,1.0,,,Police
165,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,1.0,,,0.0,,,Police
166,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,0.0,,,0.0,,,Police
169,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,0.0,,,0.0,,,Police
170,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,0.0,,,0.0,,,Police
174,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,1.0,1.0,0.0,,,Police
177,Jul-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,0.0,0.0,0.0,0.0,,,Police
181,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,1.0,1.0,0.0,,,Police
187,Jul-2016,Caloocan,NPD,PS-1,0,1,,,,0.0,1.0,0.0,0.0,1.0,,,Police
194,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,,Police
199,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,,Police
203,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,,Police
215,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,,Police
218,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,Police
222,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,1.0,1.0,0.0,,0.0,Police
228,Aug-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,Police
246,Aug-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,1.0,1.0,0.0,,0.0,Police
250,Aug-2016,Caloocan,NPD,PS-1,1,0,,,,1.0,0.0,0.0,0.0,0.0,,0.0,Police
260,Aug-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,Police
263,Aug-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,0.0,0.0,0.0,0.0,,0.0,Police
264,Aug-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,0.0,0.0,0.0,0.0,,0.0,Police
265,Aug-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,Police
266,Aug-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,Police
281,Aug-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Police
291,Aug-2016,Caloocan,NPD,PS-1,1,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
293,Aug-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
294,Aug-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
298,Aug-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
301,Sep-2016,Caloocan,NPD,PS-1,1,1,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
309,Sep-2016,Caloocan,NPD,PS-1,1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
319,Sep-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
324,Sep-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
342,Sep-2016,Caloocan,NPD,PS-1,1,1,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Police
344,Sep-2016,Caloocan,NPD,PS-1,1,1,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Police
346,Sep-2016,Caloocan,NPD,PS-1,0,1,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Police
347,Sep-2016,Caloocan,NPD,PS-1,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
348,Sep-2016,Caloocan,NPD,PS-1,0,1,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Police
349,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
350,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
351,Sep-2016,Caloocan,NPD,PS-1,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
352,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Police
353,Sep-2016,Caloocan,NPD,PS-1,1,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
355,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
357,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Police
358,Sep-2016,Caloocan,NPD,PS-1,1,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
359,Sep-2016,Caloocan,NPD,PS-1,1,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
360,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Police
375,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Police
393,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Police
394,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Police
395,Sep-2016,Caloocan,NPD,PS-1,1,1,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Police
412,Oct-2016,Caloocan,NPD,PS-1,0,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
438,Oct-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
443,Oct-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
462,Oct-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
463,Oct-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
464,Oct-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Police
466,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
467,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
468,Oct-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Police
469,Oct-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Police
472,Oct-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Police
481,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
482,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
483,Oct-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Police
487,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
489,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Police
490,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
491,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Police
515,Nov-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
525,Nov-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Police
530,Nov-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
531,Nov-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
533,Nov-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Police
552,Nov-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
553,Nov-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
557,Nov-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
567,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Police
568,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Police
573,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
578,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Police
579,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
581,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
582,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Police
583,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Police
584,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Police
586,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
599,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Police
614,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
616,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
617,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,Police
618,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
619,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
620,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
621,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
622,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
625,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
627,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
628,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
630,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,Police
658,Mar-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,Police
677,Apr-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
682,Apr-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
683,Apr-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
684,Apr-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Police
685,Apr-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Police
688,Apr-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
690,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
691,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
692,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
693,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
694,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
696,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
697,May-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
698,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,Police
699,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
701,May-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,Police
702,May-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
707,May-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
723,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
730,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,Police
731,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
732,Jun-2017,Caloocan,NPD,PS-1,0,1,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
733,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,Police
734,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,Police
735,Jun-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
737,Jun-2017,Caloocan,NPD,PS-1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
739,Jun-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
741,Jun-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
742,Jun-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
744,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,Police
